year,geography,real_rent,cs_home,real_rent_reindexed,cs_home_reindexed
2012,Los Angeles,289.52,168.85832534488276,2.2191052143453898,2.6711179600457156
2013,Los Angeles,296.56,201.21885664090075,2.2730652195574357,3.183019260528645
2014,Los Angeles,304.959,221.95524599337324,2.3374416519119774,3.511041831596792
2015,Los Angeles,316.749,235.169727783993,2.4278093310952196,3.7200776583558732
2016,Los Angeles,331.606,248.79279806497982,2.541684870503652,3.935576820888647
2017,Los Angeles,348.371,263.4425526838198,2.6701847976883037,4.167316787471421
2018,Los Angeles,NA,280.421009281575,NA,4.435893775070302
2019,Los Angeles,NA,285.398256382927,NA,4.51462731750508
2020,Los Angeles,NA,302.1084395382232,NA,4.778960569955625
2021,Los Angeles,NA,352.4809773883526,NA,5.575788267196795
2022,Los Angeles,NA,NA,NA,NA
1987,Chicago,123.65,56.947513876728415,1,1
1988,Chicago,130.3,66.30296428225842,1.0537808329963607,1.1642819812254017
1989,Chicago,136.875,69.96557947717284,1.1069551152446422,1.228597610575661
1990,Chicago,143.883,70.10844802731926,1.163631217145168,1.2311063864715797
1991,Chicago,150.5,71.64506044056692,1.2171451678123735,1.2580893451407482
1992,Chicago,155.15,74.51918602605892,1.2547513141932876,1.3085590740162436
1993,Chicago,158.817,77.265016193422,1.2844076021027093,1.356775931617909
1994,Chicago,163.933,80.81444109575116,1.3257824504650222,1.4191039361382194
1995,Chicago,170.65,82.8525936599775,1.3801051354630003,1.4548939544459234
1996,Chicago,175.825,85.14139728905508,1.421957137080469,1.4950854127426287
1997,Chicago,182.917,87.49670685243983,1.4793125758188435,1.5364447171801003
1998,Chicago,190.108,91.51436747154841,1.5374686615446824,1.606994954505744
1999,Chicago,197.45,96.35482100762559,1.5968459361099876,1.6919934593843782
2000,Chicago,204.625,104.95658382941258,1.6548726243429033,1.843040664718167
2001,Chicago,215.242,113.447075034728,1.7407359482410028,1.9921339372303681
2002,Chicago,222.492,121.61563103980924,1.7993691872219975,2.1355740182629366
2003,Chicago,230.208,131.71444999196942,1.8617711281843914,2.3129095727881195
2004,Chicago,235.067,142.88508405721,1.9010675293166195,2.5090662318728536
2005,Chicago,242,156.3396510914679,1.9571370804690658,2.7453288203219715
2006,Chicago,246.95,166.65473500394484,1.9971694298422966,2.926461993840406
2007,Chicago,256.905,164.95086460735592,2.077678932470683,2.8965419801190486
2008,Chicago,264.409,148.41047120090784,2.1383663566518396,2.606092190822675
2009,Chicago,268.806,127.35747844846108,2.1739264051758993,2.2364010257611207
2010,Chicago,272.712,122.67537944322659,2.2055155681358674,2.154183231049843
2011,Chicago,276.367,114.36536104467925,2.2350748079255967,2.0082590662735607
2012,Chicago,281.518,111.15016890562976,2.276732713303679,1.9518001987976377
2013,Chicago,288.473,120.55905351417708,2.332980186008896,2.117020486182163
2014,Chicago,296.047,127.74395179155633,2.394233724221593,2.2431875089064923
2015,Chicago,305.76,130.13969427060766,2.4727860897695106,2.285256816519065
2016,Chicago,313.245,133.80346044842042,2.5333198544278206,2.349592657162496
2017,Chicago,321.798,138.694887283328,2.6024909017387787,2.4354862546511558
2018,Chicago,331.213,142.45298590183933,2.6786332389809946,2.5014785756969227
2019,Chicago,341.062,144.2746251721535,2.7582854832187627,2.533466614266216
2020,Chicago,349.83,148.39032707747842,2.8291953093408813,2.6057384594293604
2021,Chicago,358.447,164.74971246571317,2.898883946623534,2.89300974266127
2022,Chicago,NA,NA,NA,NA
1987,New York,127.942,80.36583730575585,1,1
1988,New York,134.75,84.52996768684724,1.0532116115114663,1.051814682963468
1989,New York,142.317,82.79931140690067,1.1123555986306297,1.0302799570405339
1990,New York,150.375,78.48810807222983,1.1753372621969331,0.976635230883216
1991,New York,155.633,74.04345813891292,1.216434009160401,0.9213300156036561
1992,New York,160.625,75.05894796663317,1.2554516890465992,0.933965855181321
1993,New York,164.767,76.26068106057483,1.2878257335355083,0.9489191379968737
1994,New York,168.858,77.91102664408407,1.3198011599005801,0.9694545500430447
1995,New York,173.442,78.5749070281995,1.3556298947960796,0.9777152788100414
1996,New York,178.25,79.59831479341725,1.393209423019806,0.9904496420609852
1997,New York,184.417,81.57172239224984,1.4414109518375515,1.0150049464663218
1998,New York,190.692,86.798705652079,1.490456613152835,1.0800448120990636
1999,New York,196.892,94.50525548321176,1.5389160713448282,1.1759381679016394
2000,New York,205.408,106.15719768308384,1.605477481984024,1.3209244281149397
2001,New York,213.625,118.98232900660116,1.669701896171703,1.4805087957203376
2002,New York,223.158,134.14291516311516,1.7442122211627142,1.669153456993943
2003,New York,232.983,153.4915215007305,1.821004830313736,1.9099100643568776
2004,New York,243.533,174.24279646907368,1.9034640696565632,2.1681202151376615
2005,New York,256.275,199.47424416971424,2.003056072282753,2.482077594871618
2006,New York,269.542,214.51261049470216,2.1067514967719747,2.669201462787953
2007,New York,281.724,208.55528493817357,2.2019665160775976,2.5950738762879375
2008,New York,295.991,193.0702500848436,2.313477982210689,2.402392068041277
2009,New York,307.539,174.06318629680985,2.4037376311140988,2.1658853081388023
2010,New York,313.87,171.37901468092176,2.453220990761439,2.1324858973210437
2011,New York,320.731,166.05729208067433,2.50684685248003,2.066267180778582
2012,New York,328.483,162.18851825632908,2.5674368073033094,2.0181276484344304
2013,New York,338.565,167.63998515698333,2.6462381391568055,2.085960786038832
2014,New York,348.67,174.24579651848066,2.7252192399681108,2.1681575450468316
2015,New York,359.451,178.49731410034542,2.809483984930672,2.2210595955249426
2016,New York,371.813,182.89920201865476,2.9061058917321914,2.275832718855471
2017,New York,381.224,191.18153961624458,2.9796626596426505,2.3788906583388765
2018,New York,388.748,198.65524063177867,3.0384705569711277,2.4718866534792
2019,New York,400.345,201.39567943421952,3.1291131919150867,2.505986202420807
2020,New York,408.365,209.27003178630025,3.191797845898923,2.6039675414582186
2021,New York,409.183,240.86129366008842,3.1981913679636085,2.9970607130455145
2022,New York,NA,NA,NA,NA
1987,San Diego,134.9,56.974784825429,1,1
1988,San Diego,139.5,63.99321830527525,1.0340993328391401,1.123184905416506
1989,San Diego,144.6,78.16503174099184,1.0719051148999257,1.3719232460550725
1990,San Diego,150.9,85.0614395680675,1.1186063750926611,1.4929664030973726
1991,San Diego,153.6,81.8686351279725,1.1386212008895478,1.4369275001005861
1992,San Diego,154.7,79.5511248603765,1.1467753891771681,1.3962514312975733
1993,San Diego,153.4,75.282006401014,1.1371386212008896,1.3213214693425945
1994,San Diego,153,74.01524954920383,1.134173461823573,1.2990878293965813
1995,San Diego,153.9,72.40052133932167,1.1408450704225352,1.2707467270154191
1996,San Diego,156,71.86064659249683,1.156412157153447,1.2612710484590366
1997,San Diego,159.8,74.57556271109475,1.1845811712379541,1.3089222353290955
1998,San Diego,167.7,84.36442586444467,1.2431430689399554,1.4807326806575516
1999,San Diego,178.7,94.81988994583192,1.32468495181616,1.664243054824349
2000,San Diego,190.3,109.14527565056991,1.4106745737583395,1.91567683818362
2001,San Diego,205.8,124.92889910802958,1.5255744996293552,2.192705062262408
2002,San Diego,222.2,142.08399511891758,1.6471460340993327,2.493804856907553
2003,San Diego,237.6,167.9687575281285,1.761304670126019,2.948124473708598
2004,San Diego,250.5,215.36688993381057,1.8569310600444773,3.7800386713823615
2005,San Diego,259.7,243.8367434335634,1.9251297257227575,4.279730834976917
2006,San Diego,269.2,246.57663118920615,1.995552260934025,4.327820314630728
2007,San Diego,279.078,225.88628713727925,2.0687768717568567,3.9646711756682516
2008,San Diego,291.598,173.30807296483516,2.1615863602668646,3.041838130602018
2009,San Diego,298.517,150.26335470471435,2.212876204595997,2.6373659008124726
2010,San Diego,298.462,161.16905461553583,2.212468495181616,2.828778644963005
2011,San Diego,301.03,154.11996337345641,2.231504818383988,2.705055646031498
2012,San Diego,308.267,155.98696730393016,2.2851519644180875,2.73782459700155
2013,San Diego,314.839,182.43922084599834,2.3338695329873977,3.202104604782501
2014,San Diego,321.037,201.53689803473367,2.3798146775389175,3.5372998538255764
2015,San Diego,333.606,212.44037759148708,2.4729873980726462,3.728673627156388
2016,San Diego,346.938,225.25714359603674,2.571816160118606,3.953628684798471
2017,San Diego,365.707,241.089546880568,2.710948851000741,4.231513074060174
2018,San Diego,385.694,254.6358548395758,2.859110452186805,4.469272777769697
2019,San Diego,399.426,259.95958995841244,2.9609043736100813,4.562712974782262
2020,San Diego,410.829,279.6599005955503,3.0454336545589324,4.908485419513729
2021,San Diego,419.819,344.57565816448476,3.1120756115641215,6.047862387199288
2022,San Diego,NA,NA,NA,NA
